Time,Own1.OwnIdent.Parameters.Name,Own1.OwnPlatform.StateVector.PresentPos.Latitude,Own1.OwnPlatform.StateVector.PresentPos.Longitude,Own1.OwnPlatform.StateVector.PresentPos.AltitudeSea,Own1.OwnPlatform.StateVector.PresentPos.AltitudeGround,Own1.OwnPlatform.StateVector.PresentPos.Heading,Own1.OwnPlatform.StateVector.PresentPos.Pitch,Own1.OwnPlatform.StateVector.PresentPos.Roll,Own1.OwnPlatform.StateVector.DirectionAngles.TrackAngle,Own1.OwnPlatform.StateVector.IncidenceAngles.Alpha,Own1.OwnPlatform.StateVector.Velocity.TAS,Own1.OwnPlatform.StateVector.Velocity.CAS,Own1.OwnPlatform.StateVector.Velocity.Mach,Own1.OwnPlatform.StateVector.Velocity.North,Own1.OwnPlatform.StateVector.Velocity.East,Own1.OwnPlatform.StateVector.Velocity.Down,timeDifferences,North,East,Down,CAS,Heading,Pitch,Roll
msec,N/A,rad,rad,ft,ft,rad,rad,rad,rad,rad,ft/sec,ft/sec,N/A,ft/sec,ft/sec,ft/sec,msec,m/sec,m/sec,m/sec,k/sec,deg,deg,deg
1045790,Own1,0.545,0.604,14479.226,13790.25,5.97,0.034,0.154,-0.317,0.036,555.473,445.575,0.519,527.731,-173.346,1.325,100,-9333235.388,-3358750.166,467975.3042,263.9966426,342.0558037,1.948056503,8.823550045
1045890,Own1,0.545,0.604,14479.114,13790.138,5.971,0.034,0.154,-0.317,0.036,555.289,445.425,0.519,527.681,-172.908,1.368,100,-9317149.952,-3364033.817,468015.6907,263.9077698,342.1130995,1.948056503,8.823550045
1045990,Own1,0.545,0.604,14478.951,13789.975,5.972,0.034,0.155,-0.316,0.036,555.033,445.215,0.518,527.612,-172.296,1.43,100,-9301066.039,-3369304.117,468057.3878,263.7833479,342.1703953,1.948056503,8.880845825
1046090,Own1,0.545,0.604,14478.805,13789.829,5.973,0.034,0.157,-0.315,0.037,554.816,445.037,0.518,527.554,-171.771,1.484,100,-9284984.23,-3374555.763,468100.9748,263.6778855,342.227691,1.948056503,8.995437384
1046190,Own1,0.545,0.604,14478.68,13789.703,5.974,0.034,0.159,-0.314,0.037,554.635,444.889,0.518,527.508,-171.327,1.531,99,-9268904.188,-3379791.406,468146.2076,263.5901977,342.2849868,1.948056503,9.110028943
1046289,Own1,0.545,0.604,14478.524,13789.547,5.975,0.033,0.164,-0.313,0.037,554.419,444.712,0.518,527.456,-170.785,1.589,100,-9252986.335,-3384961.296,468192.4064,263.4853278,342.3422826,1.890760724,9.39650784
1046389,Own1,0.545,0.604,14478.362,13789.385,5.976,0.033,0.169,-0.312,0.037,554.202,444.535,0.518,527.401,-170.133,1.661,100,-9236909.281,-3390166.886,468240.8397,263.3804579,342.3995784,1.890760724,9.682986738
1046489,Own1,0.545,0.604,14478.165,13789.188,5.977,0.033,0.176,-0.311,0.037,553.949,444.328,0.517,527.359,-169.557,1.728,100,-9220833.903,-3395352.603,468291.4676,263.2578134,342.4568741,1.890760724,10.08405719
1046589,Own1,0.545,0.604,14478.018,13789.042,5.978,0.033,0.181,-0.31,0.037,553.769,444.181,0.517,527.328,-169.064,1.788,100,-9204759.805,-3400520.763,468344.1377,263.1707181,342.5141699,1.890760724,10.37053609
1046689,Own1,0.545,0.604,14477.836,13788.859,5.98,0.033,0.186,-0.309,0.037,553.553,444.004,0.517,527.294,-168.459,1.864,100,-9188686.652,-3405673.896,468398.6366,263.0658482,342.6287615,1.890760724,10.65701499
1046789,Own1,0.545,0.604,14477.645,13788.669,5.981,0.033,0.191,-0.308,0.037,553.337,443.828,0.517,527.266,-167.838,1.946,99,-9172614.536,-3410808.589,468455.452,262.9615707,342.6860573,1.890760724,10.94349389
1046888,Own1,0.545,0.604,14477.412,13788.436,5.982,0.033,0.197,-0.307,0.037,553.086,443.623,0.517,527.237,-167.096,2.049,100,-9156703.985,-3415873.196,468514.1737,262.8401113,342.743353,1.890760724,11.28726856
1046988,Own1,0.545,0.604,14477.238,13788.262,5.983,0.032,0.201,-0.306,0.037,552.907,443.477,0.516,527.221,-166.555,2.128,100,-9140633.606,-3420966.344,468576.628,262.7536084,342.8006488,1.833464944,11.51645168
1047088,Own1,0.545,0.604,14477.02,13788.044,5.984,0.032,0.206,-0.305,0.037,552.693,443.302,0.516,527.204,-165.894,2.227,100,-9124563.715,-3426043.002,468641.4902,262.6499235,342.8579446,1.833464944,11.80293058
1047188,Own1,0.545,0.604,14476.754,13787.777,5.986,0.032,0.211,-0.304,0.037,552.444,443.099,0.516,527.19,-165.107,2.35,100,-9108494.341,-3431099.513,468709.37,262.529649,342.9725362,1.833464944,12.08940948
1047288,Own1,0.545,0.604,14476.513,13787.537,5.987,0.032,0.215,-0.302,0.037,552.232,442.925,0.516,527.181,-164.419,2.461,99,-9092425.395,-3436132.035,468780.9988,262.4265565,343.0298319,1.833464944,12.3185926
1047387,Own1,0.545,0.604,14476.304,13787.328,5.988,0.032,0.218,-0.301,0.037,552.055,442.782,0.516,527.177,-163.838,2.558,100,-9076517.409,-3441093.472,468855.2609,262.3418311,343.0871277,1.833464944,12.49047993
1047487,Own1,0.545,0.604,14476.042,13787.066,5.99,0.031,0.222,-0.3,0.037,551.844,442.61,0.515,527.175,-163.13,2.679,100,-9060448.859,-3446087.315,468933.2297,262.2399236,343.2017193,1.776169165,12.71966305
1047587,Own1,0.545,0.604,14475.721,13786.745,5.991,0.031,0.227,-0.299,0.037,551.598,442.409,0.515,527.175,-162.291,2.827,100,-9044380.369,-3451059.578,469014.8866,262.1208341,343.2590151,1.776169165,13.00614195
1047687,Own1,0.545,0.604,14475.432,13786.455,5.993,0.031,0.23,-0.297,0.037,551.388,442.239,0.515,527.179,-161.562,2.96,100,-9028311.88,-3456006.267,469101.0546,262.0201116,343.3736066,1.776169165,13.17802929
1047787,Own1,0.545,0.604,14475.18,13786.204,5.994,0.031,0.233,-0.296,0.037,551.214,442.098,0.515,527.184,-160.948,3.074,99,-9012243.269,-3460930.737,469191.2765,261.9365712,343.4309024,1.776169165,13.34991663
1047886,Own1,0.545,0.604,14474.866,13785.89,5.995,0.03,0.236,-0.295,0.037,551.005,441.927,0.515,527.192,-160.203,3.216,100,-8996335.193,-3465787.434,469284.0362,261.8352562,343.4881982,1.718873385,13.52180397
1047986,Own1,0.545,0.604,14474.481,13785.504,5.997,0.03,0.239,-0.293,0.037,550.764,441.731,0.514,527.205,-159.324,3.388,100,-8980266.185,-3470670.481,469382.0611,261.719129,343.6027897,1.718873385,13.6936913
1048086,Own1,0.545,0.604,14474.193,13785.217,5.998,0.03,0.242,-0.292,0.037,550.592,441.593,0.514,527.216,-158.69,3.514,100,-8964196.781,-3475526.736,469485.3286,261.6373661,343.6600855,1.718873385,13.86557864
1048186,Own1,0.545,0.604,14473.834,13784.858,6,0.03,0.245,-0.291,0.037,550.386,441.425,0.514,527.231,-157.921,3.671,100,-8948127.042,-3480363.666,469592.4366,261.5378285,343.7746771,1.718873385,14.03746598
1048286,Own1,0.545,0.604,14473.459,13784.483,6.001,0.029,0.247,-0.29,0.037,550.181,441.259,0.514,527.248,-157.145,3.832,100,-8932056.846,-3485177.156,469704.33,261.439476,343.8319729,1.661577606,14.15205754
1048386,Own1,0.545,0.604,14473.068,13784.091,6.002,0.029,0.249,-0.288,0.037,549.977,441.094,0.514,527.269,-156.232,4.025,99,-8915986.131,-3489966.994,469821.1308,261.3417159,343.8892686,1.661577606,14.2666491
1048485,Own1,0.545,0.604,14472.659,13783.683,6.004,0.029,0.25,-0.287,0.037,549.774,440.93,0.513,527.286,-155.577,4.166,100,-8900075.49,-3494681.383,469942.5875,261.2445483,344.0038602,1.661577606,14.32394488
1048585,Own1,0.545,0.604,14472.234,13783.258,6.005,0.028,0.251,-0.286,0.037,549.573,440.767,0.513,527.306,-154.791,4.342,100,-8884003.618,-3499423.428,470069.5687,261.1479732,344.061156,1.604281826,14.38124066
1048685,Own1,0.545,0.604,14471.791,13782.814,6.007,0.029,0.252,-0.284,0.038,549.372,440.605,0.513,527.325,-154.005,4.528,100,-8867931.135,-3504141.515,470201.9145,261.0519906,344.1757475,1.661577606,14.43853644
1048785,Own1,0.545,0.604,14471.33,13782.354,6.009,0.029,0.252,-0.283,0.039,549.17,440.441,0.513,527.346,-153.207,4.674,100,-8851858.074,-3508835.644,470339.9296,260.954823,344.2903391,1.661577606,14.43853644
1048885,Own1,0.545,0.604,14470.858,13781.882,6.01,0.031,0.253,-0.281,0.04,548.967,440.278,0.513,527.37,-152.391,4.752,99,-8835784.372,-3513505.45,470482.3948,260.8582479,344.3476349,1.776169165,14.49583222
1048984,Own1,0.545,0.604,14470.382,13781.406,6.012,0.032,0.253,-0.28,0.042,548.76,440.11,0.513,527.396,-151.551,4.745,100,-8819870.684,-3518103.935,470625.7891,260.7587104,344.4622264,1.833464944,14.49583222
1049084,Own1,0.545,0.604,14469.912,13780.935,6.014,0.034,0.253,-0.278,0.044,548.548,439.939,0.512,527.425,-150.689,4.655,100,-8803795.458,-3522723.266,470770.4185,260.6573954,344.576818,1.948056503,14.49583222
1049184,Own1,0.545,0.604,14469.454,13780.477,6.016,0.036,0.254,-0.277,0.045,548.332,439.766,0.512,527.453,-149.806,4.494,100,-8787719.349,-3527316.323,470912.3046,260.5548954,344.6914096,2.062648062,14.553128
1049284,Own1,0.545,0.604,14469.015,13780.038,6.018,0.037,0.254,-0.275,0.046,548.112,439.588,0.512,527.48,-148.907,4.276,100,-8771642.386,-3531882.465,471049.2834,260.449433,344.8060011,2.119943842,14.553128
1049384,Own1,0.545,0.604,14468.6,13779.624,6.02,0.039,0.254,-0.274,0.047,547.887,439.405,0.512,527.506,-147.993,4.01,100,-8755564.6,-3536421.205,471179.6175,260.3410082,344.9205927,2.234535401,14.553128
1049484,Own1,0.545,0.604,14468.214,13779.238,6.022,0.04,0.255,-0.272,0.048,547.659,439.22,0.512,527.53,-147.066,3.703,99,-8739486.021,-3540932.087,471301.8438,260.2313984,345.0351842,2.291831181,14.61042378
1049583,Own1,0.545,0.604,14467.86,13782.765,6.024,0.041,0.255,-0.27,0.048,547.426,439.033,0.511,527.551,-146.13,3.368,100,-8723567.505,-3545369.887,471413.5839,260.1206037,345.1497758,2.34912696,14.61042378
1049683,Own1,0.545,0.604,14467.541,13788.338,6.025,0.042,0.256,-0.269,0.049,547.19,438.842,0.511,527.569,-145.187,3.015,100,-8707487.555,-3549823.983,471516.2418,260.007439,345.2070716,2.40642274,14.66771956
1049783,Own1,0.545,0.604,14467.258,13793.004,6.027,0.043,0.256,-0.267,0.049,546.952,438.647,0.511,527.583,-144.24,2.655,100,-8691407.056,-3554249.337,471608.1401,259.8919043,345.3216631,2.463718519,14.66771956
1049883,Own1,0.545,0.604,14467.01,13798.111,6.029,0.043,0.256,-0.265,0.049,546.711,438.452,0.511,527.594,-143.292,2.301,100,-8675326.131,-3558645.826,471689.0655,259.7763697,345.4362547,2.463718519,14.66771956
1049983,Own1,0.545,0.604,14466.797,13803.912,6.031,0.044,0.257,-0.264,0.049,546.469,438.255,0.51,527.601,-142.346,1.962,100,-8659244.87,-3563013.419,471759.2008,259.6596501,345.5508462,2.521014299,14.72501533
1050083,Own1,0.545,0.604,14466.645,13814.881,6.032,0.044,0.257,-0.262,0.048,546.266,438.089,0.51,527.604,-141.403,1.64,99,-8643163.396,-3567352.178,471819.0033,259.5612975,345.608142,2.521014299,14.72501533
1050182,Own1,0.546,0.604,14466.468,13838.303,6.034,0.044,0.258,-0.26,0.048,545.982,437.856,0.51,527.603,-140.462,1.336,100,-8627242.646,-3571619.094,471868.4912,259.4232485,345.7227336,2.521014299,14.78231111
1050282,Own1,0.546,0.604,14466.349,13863.517,6.035,0.045,0.258,-0.259,0.048,545.737,437.656,0.51,527.599,-139.523,1.047,100,-8611161.111,-3575900.427,471909.213,259.3047514,345.7800294,2.578310078,14.78231111
1050382,Own1,0.546,0.604,14466.272,13887.415,6.037,0.045,0.258,-0.257,0.048,545.532,437.488,0.51,527.594,-138.743,0.818,100,-8595079.698,-3580153.14,471941.1259,259.2052139,345.8946209,2.578310078,14.78231111
1050482,Own1,0.546,0.604,14466.203,13914.635,6.038,0.045,0.259,-0.255,0.048,545.285,437.286,0.509,527.584,-137.808,0.515,100,-8578998.437,-3584382.078,471966.0589,259.0855318,345.9519167,2.578310078,14.83960689
1050582,Own1,0.546,0.604,14466.155,13936.381,6.04,0.046,0.259,-0.254,0.047,544.996,437.049,0.509,527.568,-136.72,0.272,99,-8562917.481,-3588582.517,471981.7563,258.9451128,346.0665083,2.635605858,14.83960689
1050681,Own1,0.546,0.604,14466.139,13941.32,6.042,0.046,0.26,-0.252,0.047,544.748,436.846,0.509,527.552,-135.791,0.046,100,-8546997.818,-3592708.121,471989.964,258.8248383,346.1810998,2.635605858,14.89690267
1050781,Own1,0.546,0.604,14466.145,13944.237,6.043,0.046,0.26,-0.25,0.047,544.499,436.641,0.509,527.533,-134.864,-0.163,100,-8530917.837,-3596847.081,471991.3661,258.7033788,346.2383956,2.635605858,14.89690267
1050881,Own1,0.546,0.604,14466.166,13946.223,6.045,0.046,0.26,-0.249,0.047,544.292,436.471,0.508,527.515,-134.095,-0.325,100,-8514838.436,-3600957.785,471986.3978,258.6026563,346.3529872,2.635605858,14.89690267
1050981,Own1,0.546,0.604,14466.216,13948.552,6.047,0.046,0.261,-0.247,0.046,544.001,436.232,0.508,527.487,-133.021,-0.529,100,-8498759.583,-3605045.051,471976.4917,258.4610523,346.4675787,2.635605858,14.95419845
1051081,Own1,0.546,0.604,14466.276,13950.592,6.048,0.046,0.261,-0.245,0.046,543.752,436.027,0.508,527.46,-132.104,-0.685,100,-8482681.584,-3609099.58,471960.3676,258.3395928,346.5248745,2.635605858,14.95419845
1051181,Own1,0.546,0.604,14466.339,13950.474,6.049,0.046,0.262,-0.244,0.046,543.544,435.856,0.508,527.436,-131.342,-0.802,109,-8466604.408,-3613126.159,471939.4885,258.2382778,346.5821703,2.635605858,15.01149423
1051290,Own1,0.546,0.604,14466.425,13949.844,6.051,0.046,0.262,-0.242,0.045,543.294,435.65,0.507,527.405,-130.431,-0.926,100,-8449081.083,-3617489.813,471912.8432,258.1162259,346.6967618,2.635605858,15.01149423
1051390,Own1,0.546,0.604,14466.541,13948.989,6.053,0.046,0.262,-0.241,0.045,543.004,435.411,0.507,527.366,-129.372,-1.05,100,-8433005.583,-3621465.399,471884.6184,257.9746219,346.8113534,2.635605858,15.01149423
1051490,Own1,0.546,0.604,14466.65,13948.112,6.054,0.046,0.263,-0.239,0.045,542.755,435.205,0.507,527.331,-128.467,-1.139,100,-8416931.272,-3625408.705,471852.614,257.8525699,346.8686492,2.635605858,15.06879001
1051590,Own1,0.546,0.604,14466.748,13947.561,6.056,0.046,0.263,-0.238,0.045,542.547,435.034,0.507,527.3,-127.715,-1.202,89,-8400858.028,-3629324.427,471817.8969,257.7512549,346.9832407,2.635605858,15.06879001
1051679,Own1,0.546,0.604,14466.871,13947.765,6.057,0.046,0.264,-0.236,0.045,542.298,434.829,0.506,527.261,-126.815,-1.265,110,-8386553.681,-3632789.019,471785.2896,257.6297954,347.0405365,2.635605858,15.12608579
1051789,Own1,0.546,0.604,14467.022,13947.828,6.059,0.046,0.264,-0.234,0.044,542.009,434.59,0.506,527.214,-125.768,-1.321,100,-8368875.459,-3637040.924,471742.8761,257.4881914,347.1551281,2.635605858,15.12608579
1051889,Own1,0.546,0.604,14467.156,13947.811,6.061,0.046,0.264,-0.233,0.044,541.76,434.385,0.506,527.171,-124.872,-1.357,100,-8352805.781,-3640874.38,471702.6116,257.3667319,347.2697196,2.635605858,15.12608579
1051989,Own1,0.546,0.604,14467.27,13947.8,6.062,0.046,0.265,-0.231,0.044,541.554,434.215,0.506,527.135,-124.128,-1.377,100,-8336737.414,-3644680.525,471661.2497,257.2660094,347.3270154,2.635605858,15.18338157
1052089,Own1,0.546,0.604,14467.409,13947.878,6.063,0.045,0.265,-0.23,0.044,541.306,434.011,0.506,527.09,-123.236,-1.392,90,-8320670.144,-3648463.992,471619.2782,257.1451424,347.3843112,2.578310078,15.18338157
1052179,Own1,0.546,0.604,14467.571,13948.949,6.065,0.045,0.266,-0.228,0.044,541.018,433.773,0.505,527.036,-122.197,-1.394,100,-8306210.835,-3651844.643,471581.0924,257.0041309,347.4989027,2.578310078,15.24067735
1052279,Own1,0.546,0.604,14467.71,13950.305,6.067,0.045,0.266,-0.226,0.044,540.771,433.569,0.505,526.988,-121.309,-1.385,109,-8290146.582,-3655569.253,471538.6028,256.8832639,347.6134943,2.578310078,15.24067735
1052388,Own1,0.546,0.604,14467.825,13950.415,6.068,0.045,0.266,-0.225,0.044,540.566,433.4,0.505,526.947,-120.571,-1.369,100,-8272638.142,-3659599.575,471492.5881,256.7831339,347.6707901,2.578310078,15.24067735
1052488,Own1,0.546,0.604,14467.961,13949.592,6.07,0.045,0.267,-0.223,0.043,540.321,433.197,0.505,526.897,-119.685,-1.342,100,-8256576.602,-3663274.624,471450.8605,256.6628594,347.7853816,2.578310078,15.29797313
1052588,Own1,0.546,0.604,14468.115,13948.239,6.072,0.045,0.267,-0.222,0.043,540.035,432.961,0.504,526.837,-118.655,-1.298,90,-8240516.586,-3666922.667,471409.9558,256.5230329,347.8999732,2.578310078,15.29797313
1052678,Own1,0.546,0.604,14468.222,13947.01,6.073,0.045,0.267,-0.22,0.043,539.831,432.793,0.504,526.794,-117.919,-1.259,100,-8226064.218,-3670177.651,471374.3486,256.4234953,347.957269,2.578310078,15.29797313
1052778,Own1,0.546,0.604,14468.345,13945.831,6.074,0.044,0.267,-0.219,0.043,539.589,432.593,0.504,526.742,-117.038,-1.205,109,-8210007.341,-3673771.865,471335.9738,256.3049983,348.0145648,2.521014299,15.29797313
1052887,Own1,0.546,0.604,14468.462,13944.734,6.076,0.044,0.266,-0.217,0.043,539.349,432.396,0.504,526.691,-116.158,-1.143,93,-8192507.074,-3677660.29,471295.9394,256.1882787,348.1291563,2.521014299,15.24067735
1052980,Own1,0.546,0.604,14468.591,13943.194,6.077,0.044,0.261,-0.215,0.043,539.072,432.167,0.503,526.631,-115.143,-1.066,104,-8177577.098,-3680952.991,471263.5391,256.0525995,348.1864521,2.521014299,14.95419845
1053084,Own1,0.546,0.604,14468.678,13942.315,6.078,0.044,0.254,-0.214,0.043,538.877,432.006,0.503,526.586,-114.433,-1.011,101,-8160883.114,-3684602.976,471229.7473,255.9572094,348.2437479,2.521014299,14.553128
1053185,Own1,0.546,0.604,14468.776,13941.504,6.079,0.044,0.242,-0.213,0.043,538.644,431.815,0.503,526.527,-113.608,-0.95,100,-8144672.072,-3688125.816,471198.6235,255.8440447,348.3010437,2.521014299,13.86557864
1053285,Own1,0.546,0.604,14468.868,13940.637,6.08,0.044,0.227,-0.211,0.043,538.413,431.624,0.503,526.458,-112.826,-0.894,100,-8128623.334,-3691588.63,471169.6672,255.73088,348.3583394,2.521014299,13.00614195
1053385,Own1,0.546,0.604,14468.955,13939.689,6.081,0.044,0.208,-0.21,0.043,538.181,431.433,0.503,526.361,-111.984,-0.835,100,-8112576.699,-3695027.608,471142.4177,255.6177153,348.4156352,2.521014299,11.91752214
1053485,Own1,0.546,0.604,14469.037,13939.027,6.081,0.044,0.188,-0.209,0.043,537.949,431.242,0.502,526.281,-111.433,-0.796,99,-8096533.021,-3698440.922,471116.9666,255.5045506,348.4156352,2.521014299,10.77160655
1053584,Own1,0.546,0.604,14469.114,13938.62,6.082,0.044,0.167,-0.208,0.043,537.718,431.051,0.502,526.172,-110.831,-0.753,100,-8080652.193,-3701803.476,471092.9468,255.3913859,348.472931,2.521014299,9.568395179
1053684,Own1,0.546,0.604,14469.187,13938.014,6.082,0.044,0.145,-0.207,0.043,537.486,430.86,0.502,526.048,-110.294,-0.714,100,-8064614.275,-3705181.646,471069.9951,255.2782212,348.472931,2.521014299,8.307888029
1053784,Own1,0.546,0.604,14469.257,13937.507,6.082,0.044,0.124,-0.206,0.043,537.253,430.668,0.502,525.908,-109.823,-0.682,100,-8048580.137,-3708543.448,471048.2321,255.164464,348.472931,2.521014299,7.10467666
1053884,Own1,0.546,0.604,14469.324,13936.948,6.082,0.044,0.105,-0.205,0.043,537.018,430.475,0.502,525.753,-109.417,-0.655,100,-8032550.267,-3711890.894,471027.4445,255.0501144,348.472931,2.521014299,6.016056849
1053984,Own1,0.546,0.604,14469.388,13936.636,6.082,0.044,0.088,-0.205,0.043,536.781,430.28,0.501,525.583,-109.067,-0.633,100,-8016525.12,-3715225.964,471007.4799,254.9345797,348.472931,2.521014299,5.042028597
1054084,Own1,0.546,0.604,14469.45,13936.529,6.082,0.044,0.075,-0.204,0.043,536.543,430.084,0.501,525.404,-108.763,-0.612,100,-8000505.156,-3718550.367,470988.1858,254.8184526,348.472931,2.521014299,4.297183463
1054184,Own1,0.546,0.604,14469.511,13936.544,6.083,0.044,0.064,-0.204,0.043,536.305,429.889,0.501,525.217,-108.494,-0.593,100,-7984490.647,-3721865.504,470969.5318,254.702918,348.5302268,2.521014299,3.666929889
1054284,Own1,0.546,0.604,14469.569,13936.521,6.083,0.044,0.056,-0.203,0.043,536.067,429.693,0.501,525.023,-108.256,-0.574,99,-7968481.838,-3725172.441,470951.457,254.5867909,348.5302268,2.521014299,3.208563653
1054383,Own1,0.546,0.604,14469.626,13936.487,6.083,0.044,0.05,-0.203,0.043,535.829,429.497,0.5,524.824,-108.041,-0.556,100,-7952638.972,-3728439.127,470934.1362,254.4706637,348.5302268,2.521014299,2.864788976
1054483,Own1,0.546,0.604,14469.68,13936.747,6.083,0.044,0.046,-0.203,0.043,535.591,429.301,0.5,524.623,-107.839,-0.535,100,-7936642.142,-3731732.257,470917.1891,254.3545366,348.5302268,2.521014299,2.635605858
1054583,Own1,0.546,0.604,14469.724,13937.042,6.083,0.044,0.043,-0.203,0.043,535.395,429.139,0.5,524.455,-107.679,-0.514,100,-7920651.438,-3735019.229,470900.8821,254.258554,348.5302268,2.521014299,2.463718519
1054683,Own1,0.546,0.604,14469.782,13937.362,6.083,0.044,0.039,-0.202,0.043,535.12,428.914,0.5,524.218,-107.468,-0.476,93,-7904665.855,-3738301.325,470885.2152,254.1252448,348.5302268,2.521014299,2.234535401
1054776,Own1,0.546,0.604,14469.827,13937.782,6.083,0.044,0.035,-0.202,0.043,534.885,428.72,0.5,524.011,-107.304,-0.438,100,-7889805.981,-3741347.693,470871.7221,254.0103027,348.5302268,2.521014299,2.005352283
1054876,Own1,0.546,0.604,14469.869,13938.579,6.083,0.044,0.032,-0.202,0.043,534.649,428.526,0.499,523.801,-107.154,-0.397,100,-7873833.932,-3744618.359,470858.3717,253.8953605,348.5302268,2.521014299,1.833464944
1054976,Own1,0.546,0.604,14469.901,13939.352,6.083,0.044,0.031,-0.202,0.043,534.453,428.365,0.499,523.626,-107.034,-0.362,100,-7857868.283,-3747884.453,470846.271,253.7999704,348.5302268,2.521014299,1.776169165
1055076,Own1,0.546,0.604,14469.94,13940.229,6.083,0.044,0.03,-0.201,0.043,534.18,428.14,0.499,523.38,-106.87,-0.315,109,-7841907.969,-3751146.889,470835.2371,253.6666612,348.5302268,2.521014299,1.718873385
1055185,Own1,0.546,0.604,14469.97,13941.057,6.083,0.044,0.03,-0.201,0.043,533.945,427.948,0.499,523.169,-106.731,-0.276,100,-7824519.399,-3754697.495,470824.7717,253.552904,348.5302268,2.521014299,1.718873385
1055285,Own1,0.546,0.604,14469.995,13941.931,6.083,0.044,0.03,-0.201,0.043,533.711,427.756,0.498,522.959,-106.592,-0.239,100,-7808573.014,-3757950.696,470816.3591,253.4391468,348.5302268,2.521014299,1.718873385
1055385,Own1,0.546,0.604,14470.018,13942.848,6.084,0.044,0.03,-0.201,0.043,533.478,427.564,0.498,522.749,-106.453,-0.206,100,-7792633.03,-3761199.659,470809.0743,253.3253896,348.5875226,2.521014299,1.718873385
1055485,Own1,0.546,0.604,14470.037,13943.621,6.084,0.044,0.03,-0.201,0.044,533.244,427.372,0.498,522.539,-106.315,-0.177,100,-7776699.446,-3764444.386,470802.7954,253.2116325,348.5875226,2.521014299,1.718873385
1055585,Own1,0.546,0.604,14470.053,13944.408,6.084,0.044,0.03,-0.201,0.044,533.012,427.181,0.498,522.33,-106.175,-0.147,100,-7760772.264,-3767684.907,470797.4003,253.0984678,348.5875226,2.521014299,1.718873385
1055685,Own1,0.546,0.604,14470.066,13945.453,6.084,0.044,0.031,-0.2,0.043,532.78,426.991,0.498,522.121,-106.035,-0.114,99,-7744851.452,-3770921.16,470792.9197,252.9858956,348.5875226,2.521014299,1.776169165
1055784,Own1,0.546,0.604,14470.076,13946.681,6.084,0.043,0.031,-0.2,0.043,532.548,426.801,0.497,521.914,-105.895,-0.074,100,-7729096.155,-3774120.826,470789.4797,252.8733233,348.5875226,2.463718519,1.776169165
